molecule_chembl_id,canonical_smiles,standard_value
CHEMBL362651,CC(C)ON([C@H](CCNC(=O)OCc1ccccc1)C(=O)NO)S(=O)(=O)c1ccc(-c2ccccc2)cc1,16.0
CHEMBL369317,CC(C)ON([C@H](CCN)C(=O)NO)S(=O)(=O)c1ccc(-c2ccccc2)cc1,4517.0
CHEMBL181244,CC(C)ON(CC(=O)NO)S(=O)(=O)c1ccc(-c2ccccc2)cc1,200.0
CHEMBL179616,CC(C)ON(C(C(=O)NO)C(C)C)S(=O)(=O)c1ccc(-c2ccccc2)cc1,19.6
CHEMBL179288,CC(C)ON([C@@H](C(=O)NO)C(C)C)S(=O)(=O)c1ccc(-c2ccccc2)cc1,6.7
CHEMBL362678,CC(C)ON([C@H](C(=O)NO)C(C)C)S(=O)(=O)c1ccc(-c2ccccc2)cc1,13.0
CHEMBL366111,O=C(NO)[C@@]1(O)COCC[C@H]1S(=O)(=O)c1ccc(OCc2ccc(Cl)cc2Cl)cc1,5.3
CHEMBL187092,C[C@@]1(O)CCCN(S(=O)(=O)c2ccc(OCc3ccc(F)cc3Cl)cc2)[C@H]1C(=O)NO,11.0
CHEMBL192872,O=C1NC(=O)C(c2ccc(Oc3ccc(Br)cc3)cc2)(N2CCN(CCO)CC2)C(=O)N1,4.0
CHEMBL192249,O=C1NC(=O)C(c2ccc(Oc3ccc(I)cc3)cc2)(N2CCN(CCO)CC2)C(=O)N1,2.0
CHEMBL195743,COc1ccc(Oc2ccc(C3(N4CCN(CCO)CC4)C(=O)NC(=O)NC3=O)cc2)cc1,6.0
CHEMBL436326,O=C1NC(=O)C(c2ccc(Oc3ccc(Br)cc3)cc2)(N2CCN(CCBr)CC2)C(=O)N1,26.0
CHEMBL435690,O=C1NC(=O)C(c2ccc(Oc3ccc(Br)cc3)cc2)(N2CCNCC2)C(=O)N1,2.0
CHEMBL370685,CC(C)N1CCN(C2(c3ccc(Oc4ccc(Br)cc4)cc3)C(=O)NC(=O)NC2=O)CC1,1.0
CHEMBL371600,NCCN1CCN(C2(c3ccc(Oc4ccc(Br)cc4)cc3)C(=O)NC(=O)NC2=O)CC1,14.0
CHEMBL192370,O=C(O)CCN1CCN(C2(c3ccc(Oc4ccc(Br)cc4)cc3)C(=O)NC(=O)NC2=O)CC1,26.0
CHEMBL372263,C[Si](C)(C)c1ccc(N2CCN(C3(c4ccc(Oc5ccc(Br)cc5)cc4)C(=O)NC(=O)NC3=O)CC2)cc1,550.0
CHEMBL190871,O=C1NC(=O)C(c2ccc(Oc3ccc(Br)cc3)cc2)(N2CCN(c3ccc(F)cc3)CC2)C(=O)N1,19.0
CHEMBL372705,O=C1NC(=O)C(c2ccc(Oc3ccc(Br)cc3)cc2)(N2CCN(c3ccc([N+](=O)[O-])cc3)CC2)C(=O)N1,57.0
CHEMBL372914,O=C1NC(=O)C(c2ccc(Oc3ccc(Br)cc3)cc2)(N2CCN(c3ccc(I)cc3)CC2)C(=O)N1,10.0
CHEMBL191986,O=C1NC(=O)C(c2ccc(Oc3ccc(Br)cc3)cc2)(N2CCN(C(=O)c3cccc(I)c3)CC2)C(=O)N1,20.0
CHEMBL2311189,CC(C)[C@@H](NS(=O)(=O)c1ccc(NC(=O)c2ccc(O[11CH3])cc2)cc1)C(=O)O,200.0
CHEMBL196647,CC(C)ON([C@H](CCNC(=O)c1cccc(C(=O)NCC[C@H](C(=O)NO)N(OC(C)C)S(=O)(=O)c2ccc(-c3ccccc3)cc2)c1)C(=O)NO)S(=O)(=O)c1ccc(-c2ccccc2)cc1,983.0
CHEMBL262397,CC(C)ON([C@H](CCNC(=O)CCCNC(=O)c1cccc(C(=O)NCCCC(=O)NCC[C@H](C(=O)NO)N(OC(C)C)S(=O)(=O)c2ccc(-c3ccccc3)cc2)c1)C(=O)NO)S(=O)(=O)c1ccc(-c2ccccc2)cc1,8.3
CHEMBL382781,CC(C)ON([C@H](CCNC(=O)c1cccc(C(=O)NCC[C@H](C(=O)O)N(OC(C)C)S(=O)(=O)c2ccc(-c3ccccc3)cc2)c1)C(=O)O)S(=O)(=O)c1ccc(-c2ccccc2)cc1,30000.0
CHEMBL193610,Cc1ccc(-c2c[nH]nn2)cc1,10000.0
CHEMBL196092,CC#CCOc1ccc(S(=O)(=O)N2CCOCC2C(=O)NO)cc1,170.0
CHEMBL370129,CC#CCOc1ccc(S(=O)(=O)N2CCSCC2C(=O)NO)cc1,21.0
CHEMBL436324,CC#CCOc1ccc(S(=O)(=O)N2CCNCC2C(=O)NO)cc1,14.0
CHEMBL194627,CC#CCOc1ccc(S(=O)(=O)N2CCN(Cc3cccnc3)CC2C(=O)NO)cc1,108.0
CHEMBL195948,CC#CCOc1ccc(S(=O)(=O)N2CCN(C(C)=O)CC2C(=O)NO)cc1,88.0
CHEMBL381224,CC#CCOc1ccc(S(=O)(=O)N2CCN(C(=O)c3cccs3)CC2C(=O)NO)cc1,251.0
CHEMBL372908,CC#CCOc1ccc(S(=O)(=O)N2CCN(C(=O)OC)CC2C(=O)NO)cc1,71.0
CHEMBL194237,CC#CCOc1ccc(S(=O)(=O)N2CCN(S(C)(=O)=O)CC2C(=O)NO)cc1,51.0
CHEMBL370825,CC#CCOc1ccc(S(=O)(=O)N2CCN(C(=O)N(CC)CC)CC2C(=O)NO)cc1,221.0
CHEMBL198100,CC#CCOc1ccc(S(=O)(=O)N2CCN(C(=O)CCCC)CC2C(=O)NO)cc1,209.0
CHEMBL382975,CC#CCOc1ccc(S(=O)(=O)N2CCSC(C)(C)C2C(=O)NO)cc1,12.0
CHEMBL199917,O=C(Nc1ccc(S(=O)(=O)C[C@@H](Cc2c[nH]c3ccccc23)C(=O)O)cc1)c1ccc(Br)cc1,2.7
CHEMBL199666,CCCCCCC(CC(=O)O)C(=O)c1ccc(C#Cc2ccc(Cl)cc2)cc1,1510.0
CHEMBL377700,O=C(O)CC(Cc1ccc(F)cc1)C(=O)c1ccc(C#Cc2ccccc2)cc1,10030.0
CHEMBL201206,O=C(O)CC(Cc1ccccc1)C(=O)c1ccc(C#Cc2ccccc2)cc1,9290.0
CHEMBL379247,O=C(O)CC(CC1CCCC1)C(=O)c1ccc(C#Cc2ccccc2)cc1,3390.0
CHEMBL201298,CCCCCCC(CC(=O)O)C(=O)c1ccc(C#Cc2ccccc2)cc1,5410.0
CHEMBL202875,CCC(CC(=O)O)C(=O)c1ccc(C#Cc2ccccc2)cc1,3600.0
CHEMBL204593,Cc1cc(S(=O)(=O)N[C@@H](C(=O)NO)C2CCOCC2)ccc1F,2000.0
CHEMBL378740,CCCC(C(=O)O)S(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1,10005.0
CHEMBL211037,COc1ccc(C(=O)Cc2ccc(SC(CCN3C(=O)c4ccccc4C3=O)C(=O)O)cc2)cc1,101.0
CHEMBL206045,COc1cccc(C#Cc2ccc(SC(CCN3C(=O)c4ccccc4C3=O)C(=O)O)cc2)c1,25.0
CHEMBL209465,O=C(O)C(CCN1C(=O)c2ccccc2C1=O)Sc1ccc(C#Cc2ccc(Cl)cc2)cc1,1.2
CHEMBL377112,O=C(O)C(CCN1C(=O)c2ccccc2C1=O)Sc1ccc(C#Cc2ccc(OC(F)(F)F)cc2)cc1,0.6
CHEMBL207026,CC(C)c1ccc(C#Cc2ccc(SC(CCN3C(=O)c4ccccc4C3=O)C(=O)O)cc2)cc1,5.1
CHEMBL208615,CCCCc1ccc(C#Cc2ccc(SC(CCN3C(=O)c4ccccc4C3=O)C(=O)O)cc2)cc1,22.0
CHEMBL211036,CCCc1ccc(C#Cc2ccc(SC(CCN3C(=O)c4ccccc4C3=O)C(=O)O)cc2)cc1,9.7
CHEMBL379220,CCc1ccc(C#Cc2ccc(SC(CCN3C(=O)c4ccccc4C3=O)C(=O)O)cc2)cc1,0.8
CHEMBL209289,Cc1ccc(C#Cc2ccc(SC(CCN3C(=O)c4ccccc4C3=O)C(=O)O)cc2)cc1,31.0
CHEMBL204987,Cc1ccc(C#Cc2ccc([S+]([O-])C(CCN3C(=O)c4ccccc4C3=O)C(=O)O)cc2)cc1,1.4
CHEMBL210517,Cc1ccc(C#Cc2ccc(S(=O)(=O)C(CCN3C(=O)c4ccccc4C3=O)C(=O)O)cc2)cc1,0.5
CHEMBL206694,N#Cc1ccc(N2CCN(c3ccc(S(=O)(=O)C(CCN4C(=O)c5ccccc5C4=O)C(=O)O)cc3)CC2)cc1,120.0
CHEMBL208136,O=C(O)C(CCN1C(=O)c2ccccc2C1=O)S(=O)(=O)c1ccc(N2CC=C(c3ccc(Cl)cc3)CC2)cc1,258.0
CHEMBL207242,O=C(O)C(CCN1C(=O)c2ccccc2C1=O)S(=O)(=O)c1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1,23.0
CHEMBL210441,O=C(O)C(CCN1C(=O)c2ccccc2C1=O)S(=O)(=O)c1ccc(-c2nc3cc(F)ccc3[nH]2)cc1,1.8
CHEMBL208749,O=C(O)C(CCN1C(=O)c2ccccc2C1=O)S(=O)(=O)c1ccc(-c2ccc(C(F)(F)F)cc2)cc1,20.0
CHEMBL378878,O=C(O)C(CCN1C(=O)c2ccccc2C1=O)S(=O)(=O)c1ccc(-c2ccc(F)cc2)cc1,53.0
CHEMBL383193,CC(C)c1ccc(-c2ccc(S(=O)(=O)C(CCN3C(=O)c4ccccc4C3=O)C(=O)O)cc2)cc1,1.6
CHEMBL209165,CSc1ccc(-c2ccc(S(=O)(=O)C(CCN3C(=O)c4ccccc4C3=O)C(=O)O)cc2)cc1,0.96
CHEMBL446702,Cc1ccc(-c2ccc(S(=O)(=O)C(CCN3C(=O)c4ccccc4C3=O)C(=O)O)cc2)cc1,4.9
CHEMBL208966,N#Cc1ccc(-c2ccc(S(=O)(=O)C(CCN3C(=O)c4ccccc4C3=O)C(=O)O)cc2)cc1,15.0
CHEMBL206944,COc1ccc(-c2ccc(S(=O)(=O)C(CCN3C(=O)c4ccccc4C3=O)C(=O)O)cc2)cc1,4.4
CHEMBL426319,CC(CCN1Cc2ccccc2C1)(C(=O)O)S(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1,10000.0
CHEMBL379653,CC(CCN1C(=O)c2ccccc2C1=O)(C(=O)O)S(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1,114.0
CHEMBL208287,O=C(O)C(CCN1Cc2ccccc2C1=O)S(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1,96.5
CHEMBL379271,O=C(O)C(CCCN1C(=O)c2ccccc2C1=O)S(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1,2124.0
CHEMBL382227,O=C(NO)C(CCN1C(=O)c2ccccc2C1=O)S(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1,1.4
CHEMBL211007,O=C(O)C(CCN1C(=O)c2ccccc2C1=O)S(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1,14.0
CHEMBL209077,O=C(O)C(CN1C(=O)c2ccccc2C1=O)S(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1,1049.0
CHEMBL209930,O=C(O)C(CCSc1ccccc1)S(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1,10000.0
CHEMBL115145,O=C(O)c1cc(Cc2ccc(O)c(C(=O)O)c2)ccc1O,43400.0
CHEMBL438832,O=C(O)C1=NN(c2ccc(S(=O)(=O)O)cc2)/C(=N\c2nc3ccccc3s2)C1,60100.0
CHEMBL212723,Cc1ccc(C)n1-c1ccc(C(=O)O)c(O)c1,43000.0
CHEMBL213158,CSc1ccc(/C=C2\N=CN(NS(=O)(=O)c3ccc(Cl)c(C(=O)O)c3)C2=O)cc1,29600.0
CHEMBL378575,O=C1NC(=S)N/C1=C\c1ccc(O)cc1O,105900.0
CHEMBL379763,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(S(=O)(=O)CCCC)CC2)cc1,19.0
CHEMBL209970,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(S(=O)(=O)C(C)C)CC2)cc1,1670.0
CHEMBL210133,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(S(=O)(=O)Cc3ccccc3)CC2)cc1,19.0
CHEMBL377862,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(C(=O)c3ccc(C)cc3)CC2)cc1,907.0
CHEMBL377317,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(C(=O)c3ccncc3)CC2)cc1,191.0
CHEMBL211726,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(C(=O)c3ccccc3C)CC2)cc1,68.0
CHEMBL212481,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(C(=O)c3ccccc3)CC2)cc1,454.0
CHEMBL211274,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(C(=O)C(C)(CO)CO)CC2)cc1,972.0
CHEMBL425783,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(C(=O)CCCN(C)C)CC2)cc1,2120.0
CHEMBL208841,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(C(=O)CN3CCOCC3)CC2)cc1,879.0
CHEMBL212205,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(C(=O)CCCCC)CC2)cc1,1070.0
CHEMBL380049,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(C(C)=O)CC2)cc1,591.0
CHEMBL85139,O=c1c2ccccc2nc2n1CCc1c-2[nH]c2ccccc12,7.95
CHEMBL220362,C[C@@H]1C[C@@H](O)[C@@]2(O)[C@@]13C[C@@H](OC(=O)[C@@H]3O)[C@](C)(O)[C@@]21COC1=O,5.8
CHEMBL220975,CCC(C)NC(=O)[C@@H]1[C@@H](C(=O)NO)CC2(CC2)CN1C,5000.0
CHEMBL221857,O=C(NO)[C@H]1CC2(CC2)CN[C@@H]1C(=O)N1CCN(c2ccccc2)CC1,650.0
CHEMBL434567,COC(=O)N1CC2(CC2)C[C@H](C(=O)NO)[C@H]1C(=O)N1CC=C(c2ccccc2)CC1,428.0
CHEMBL219105,CN1CC2(CC2)C[C@H](C(=O)NO)[C@H]1C(=O)N1CC=C(c2ccccc2)CC1,5000.0
CHEMBL387202,CN1CC2(CC2)C[C@H](C(=O)NO)[C@H]1C(=O)N1CCN(c2ccccc2)CC1,5000.0
CHEMBL375418,O=C(NO)[C@H]1CC2(CC2)CN[C@@H]1C(=O)N1CC=C(c2ccccc2)C1,77.0
CHEMBL221698,O=C(NO)[C@H]1CC2(CC2)CN[C@@H]1C(=O)N1CC[C@H](c2ccccc2)C1,3000.0
CHEMBL426388,O=C(NO)[C@H]1CC2(CC2)CN[C@@H]1C(=O)N1CCN2c3ccccc3CC2C1,5000.0
CHEMBL373853,Cc1cc([N+](=O)[O-])ccc1C1=CCN(C(=O)[C@H]2NCC3(CC3)C[C@@H]2C(=O)NO)CC1,5000.0
CHEMBL221120,Cc1cc([N+](=O)[O-])ccc1N1CCN(C(=O)[C@H]2NCC3(CC3)C[C@@H]2C(=O)NO)CC1,5000.0
CHEMBL220501,Cc1ccccc1N1CCN(C(=O)[C@H]2NCC3(CC3)C[C@@H]2C(=O)NO)CC1,5000.0
CHEMBL218586,CC1=C(c2ccccc2)CCN(C(=O)[C@H]2NCC3(CC3)C[C@@H]2C(=O)NO)C1,5000.0
CHEMBL219104,O=C(NO)[C@H]1CC2(CC2)CN[C@@H]1C(=O)N1CCC(c2ccccc2)CC1,5000.0
CHEMBL373532,O=C(NO)[C@H]1CC2(CC2)CN[C@@H]1C(=O)N1CC=C(c2ccccc2)CC1,113.0
CHEMBL222854,CC#CCOc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(Cc3ccc(Br)cc3)CC2)cc1,385.0
CHEMBL221717,C#CCOc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(Cc3ccc(Br)cc3)CC2)cc1,6.0
CHEMBL222934,CCCCOc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(Cc3ccc(Br)cc3)CC2)cc1,10.0
CHEMBL223831,CC#CCOc1ccc(S(=O)(=O)C(C(=O)NO)C2CCN(C(=O)C3CC3)CC2)cc1,10000.0
CHEMBL384665,CC#CCOc1ccc(S(=O)(=O)C(C(=O)NO)C2CCN(C(=O)c3ccccc3)CC2)cc1,10000.0
CHEMBL374114,CC#CCOc1ccc(S(=O)(=O)C(C(=O)NO)C2CCN(C(C)=O)CC2)cc1,10000.0
CHEMBL221677,CC#CCOc1ccc(S(=O)(=O)C(C(=O)NO)C2CCN(OC(C)(C)C)CC2)cc1,10000.0
CHEMBL374953,CC#CCOc1ccc(S(=O)(=O)C(C(=O)NO)C2CCNCC2)cc1,10000.0
CHEMBL222303,CC#CCOc1ccc(S(=O)(=O)C(C(=O)NO)C2CC[S+]([O-])CC2)cc1,10000.0
CHEMBL426729,CC#CCOc1ccc(S(=O)(=O)C(C(=O)NO)C2CCSCC2)cc1,10000.0
CHEMBL375013,CC#CCOc1ccc(S(=O)(=O)C(C(=O)NO)C2CCOCC2)cc1,10000.0
CHEMBL222282,CC#CCOc1ccc(S(=O)(=O)C(C(=O)NO)C2CCCCC2)cc1,10000.0
CHEMBL222992,CC#CCOc1ccc(SC(C(=O)NO)C2CCCCC2)cc1,3000.0
CHEMBL222936,CC#CCOc1ccc(S(=O)(=O)C(C(=O)NO)c2ccc(OC)cc2)cc1,10000.0
CHEMBL2096855,CC#CCOc1ccc([S+]([O-])[C@H](C(=O)NO)c2ccc(OC)cc2)cc1,10000.0
CHEMBL2096740,CC#CCOc1ccc([S+]([O-])[C@@H](C(=O)NO)c2ccc(OC)cc2)cc1,10000.0
CHEMBL373438,CC#CCOc1ccc(SC(C(=O)NO)c2ccc(OC)cc2)cc1,10000.0
CHEMBL222309,CC#CCOc1ccc(S(=O)(=O)C(C(=O)NO)c2ccccc2)cc1,124.0
CHEMBL2096854,CC#CCOc1ccc([S+]([O-])[C@H](C(=O)NO)c2ccccc2)cc1,10000.0
CHEMBL2096739,CC#CCOc1ccc([S+]([O-])[C@@H](C(=O)NO)c2ccccc2)cc1,10000.0
CHEMBL373694,CC#CCOc1ccc(SC(C(=O)NO)c2ccccc2)cc1,10000.0
CHEMBL222594,CC#CCOc1ccc(S(=O)(=O)C(C(=O)NO)C(C)C)cc1,1262.0
CHEMBL3085322,CC#CCOc1ccc([S@@+]([O-])[C@H](C(=O)NO)C(C)C)cc1,399.0
CHEMBL222935,CC#CCOc1ccc(SC(C(=O)NO)C(C)C)cc1,10000.0
CHEMBL376314,CC#CCOc1ccc(S(=O)(=O)C(CCCCCC)C(=O)NO)cc1,2500.0
CHEMBL3350246,CC#CCOc1ccc([S@+]([O-])[C@H](CCCCCC)C(=O)NO)cc1,1000.0
CHEMBL3350685,CC#CCOc1ccc([S@@+]([O-])[C@@H](CCCCCC)C(=O)NO)cc1,1500.0
CHEMBL223888,CC#CCOc1ccc(SC(CCCCCC)C(=O)NO)cc1,3000.0
CHEMBL375319,CCCCCCC(C(=O)NO)S(=O)(=O)c1ccc(OC)cc1,119.0
CHEMBL2096852,CCCCCC[C@@H](C(=O)NO)[S@@+]([O-])c1ccc(OC)cc1,148.0
CHEMBL2096738,CCCCCC[C@@H](C(=O)NO)[S@+]([O-])c1ccc(OC)cc1,186.0
CHEMBL385312,CC#CCOc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(Cc3ccccc3)CC2)cc1,148.0
CHEMBL373831,C#CCOc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(Cc3ccccc3)CC2)cc1,18.0
CHEMBL222714,CC#CCOc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(Cc3ccc(OC)cc3)CC2)cc1,164.0
CHEMBL202932,COc1ccc(-c2ccc(S(=O)(=O)N[C@@H](C(C)C)P(=O)(O)O)cc2)cc1,8.0
CHEMBL228141,COc1ccc(CCc2ccc(S(=O)(=O)N[C@@H](C(C)C)P(=O)(O)O)cc2)cc1,680.0
CHEMBL227553,CC(C)[C@H](NS(=O)(=O)c1ccc(CCc2ccccc2)cc1)P(=O)(O)O,7100.0
CHEMBL227501,Cc1cccc(-c2ccc(S(=O)(=O)N[C@@H](C(C)C)P(=O)(O)O)cc2)c1,64.0
CHEMBL228188,CC(C)[C@H](NS(=O)(=O)c1ccc(-c2cccc(Cl)c2)cc1)P(=O)(O)O,160.0
CHEMBL228187,CC(C)[C@H](NS(=O)(=O)c1ccc(-c2cccc(F)c2)cc1)P(=O)(O)O,170.0
CHEMBL227484,Cc1ccc(-c2ccc(S(=O)(=O)N[C@@H](C(C)C)P(=O)(O)O)cc2)cc1,4.1
CHEMBL376557,CC(C)[C@H](NS(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1)P(=O)(O)O,21.0
CHEMBL374377,CC(C)[C@H](NS(=O)(=O)c1ccc(-c2ccc(F)cc2)cc1)P(=O)(O)O,59.0
CHEMBL227598,CC(C)Oc1ccc(-c2ccc(S(=O)(=O)N[C@@H](C(C)C)P(=O)(O)O)cc2)cc1,24.0
CHEMBL227824,CCOc1ccc(-c2ccc(S(=O)(=O)N[C@@H](C(C)C)P(=O)(O)O)cc2)cc1,0.56
CHEMBL228231,CCC(C)C(NOCc1ccccc1)C(=O)NO,352000.0
CHEMBL388309,CCCCC(NOCc1ccc(Cl)cc1)C(=O)NO,125000.0
CHEMBL228230,CCCCC(NOCc1ccccc1)C(=O)NO,81500.0
CHEMBL228229,CC(NOCc1ccc(Cl)cc1)C(=O)NO,141000.0
CHEMBL227566,O=C(CNOCc1ccc(Cl)cc1)NO,261000.0
CHEMBL226149,O=C(CNOCc1ccccc1)NO,256000.0
CHEMBL388982,CCC(C)ON(C(C(=O)NO)C(C)C)S(=O)(=O)c1ccc(OC)cc1,286.0
CHEMBL442057,COc1ccc(S(=O)(=O)N(OC(C)C)C(C(=O)NO)C(C)C)cc1,370.0
CHEMBL228176,COc1ccc(S(=O)(=O)N(CC(=O)NO)OCc2ccc(OCc3ccccc3)cc2)cc1,1830.0
CHEMBL227567,COc1ccc(S(=O)(=O)N(CC(=O)NO)OC2C3CC4CC(C3)CC2C4)cc1,2000.0
CHEMBL227565,CCCCCCCCCCCCCCON(CC(=O)NO)S(=O)(=O)c1ccc(OC)cc1,33000.0
CHEMBL226439,COc1ccc(S(=O)(=O)N(CC(=O)NO)OC(C)C)cc1,3400.0
CHEMBL373721,COc1ccc(S(=O)(=O)N(CC(=O)NO)OCc2ccc(Cl)cc2)cc1,330.0
CHEMBL226438,COc1ccc(S(=O)(=O)N(CC(=O)NO)OCc2ccccc2)cc1,870.0
CHEMBL376841,CCON(CC(=O)NO)S(=O)(=O)c1ccc(OC)cc1,2200.0
CHEMBL12318,O=P(O)(O)C(Cl)(Cl)P(=O)(O)O,320000.0
CHEMBL226630,NC(=O)c1noc([C@H](CCCC2CCCCC2)CC(=O)NO)n1,10000.0
CHEMBL439012,O=C(C[C@@H](CCCC1CCCCC1)c1nc(C(=O)NS(=O)(=O)c2ccccc2)no1)NO,61000.0
CHEMBL389020,CS(=O)(=O)NCc1noc([C@H](CCCC2CCCCC2)CC(=O)NO)n1,100000.0
CHEMBL226852,O=C(C[C@@H](CCCC1CCCCC1)c1nc(-c2c[nH]c(=O)[nH]c2=O)no1)NO,50000.0
CHEMBL267603,Nc1nc2ncc(CNc3ccc(C(=O)N[C@@H](CCC(=O)N[C@@H](Cc4ccccc4)C(=O)NO)C(=O)O)cc3)nc2c(=O)[nH]1,22000.0
CHEMBL396296,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)N[C@@H](Cc2ccccc2)C(=O)NO)C(=O)O)cc1,15000.0
CHEMBL148169,Cc1cc(COc2ccc([C@]3(C)CCN([C@H](C)C(=O)NO)C3=O)cc2)c2ccccc2n1,10340.0
CHEMBL234350,O=C(NO)C1(CS(=O)(=O)c2ccc(Oc3ccccc3)cc2)CCN(CCc2ccccc2)CC1,9.0
CHEMBL400206,Cc1cc(COc2ccc(S(=O)(=O)CC(CC3CCN(C(C)(C)C)CC3)N(O)C=O)cc2)c2ccccc2n1,90000.0
CHEMBL232086,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(Cc3c(Cl)cncc3Cl)CC2)cc1,920.0
CHEMBL429444,Cc1cc(Cc2ccc(C(=O)N[C@@H]3CN(C)C[C@@H]3C(=O)NO)cc2)c2ccccc2n1,2000.0
CHEMBL401454,Cc1cc(Cc2ccc(C(=O)N[C@@H]3CCC[C@@H]3C(=O)NO)cc2)c2ccccc2n1,2000.0
CHEMBL234034,Cc1cc(Cc2ccc(C(=O)N[C@@H]3CCOC[C@@H]3C(=O)NO)cc2)c2ccccc2n1,2000.0
CHEMBL234033,Cc1cc(Cc2cccc(C(=O)N[C@@H]3COC[C@@H]3C(=O)NO)c2)c2ccccc2n1,2000.0
CHEMBL234032,Cc1cc(Cc2ccc(C(=O)NC3(CC(=O)NO)CCOCC3)cc2)c2ccccc2n1,2000.0
CHEMBL233844,COC(=O)N1C[C@@H](NC(=O)c2ccc(Cc3cc(C)nc4ccccc34)cc2)[C@@H](C(=O)NO)C1,2000.0
CHEMBL233843,CCCCS(=O)(=O)N1C[C@@H](NC(=O)c2ccc(Cc3cc(C)nc4ccccc34)cc2)[C@@H](C(=O)NO)C1,2000.0
CHEMBL401453,Cc1cc(Cc2ccc(C(=O)N[C@@H]3CN(C(=O)C(C)(C)C)C[C@@H]3C(=O)NO)cc2)c2ccccc2n1,2000.0
CHEMBL233842,CC#CCN1C[C@@H](NC(=O)c2ccc(Cc3cc(C)nc4ccccc34)cc2)[C@@H](C(=O)NO)C1,2000.0
CHEMBL233629,C#CCN1C[C@@H](NC(=O)c2ccc(Cc3cc(C)nc4ccccc34)cc2)[C@@H](C(=O)NO)C1,2000.0
CHEMBL234199,Cc1cc(Cc2ccc(C(=O)N[C@@H]3CN(CC(C)(C)C)C[C@@H]3C(=O)NO)cc2)c2ccccc2n1,2000.0
CHEMBL392312,Cc1cc(Cc2ccc(C(=O)N[C@@H]3CN(CC(C)C)C[C@@H]3C(=O)NO)cc2)c2ccccc2n1,2000.0
CHEMBL391509,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)/C(=C/C=C/c1ccccc1)CC(=O)NO,38.0
CHEMBL237078,C/C=C/C=C(\CC(=O)NO)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NC,974.0
CHEMBL401445,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)/C(=C/CCc1ccccc1)CC(=O)NO,45.0
CHEMBL236446,CCCCCC/C=C(\CC(=O)NO)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NC,100000.0
CHEMBL95237,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)/C(=C/C(C)C)CC(=O)NO,17.0
CHEMBL398602,COc1ccc(S(=O)(=O)N(Cc2ccc(Br)nc2)[C@@H](C(=O)O)C(C)C)cc1,6930.0
CHEMBL398405,COc1ccc(S(=O)(=O)N(Cc2ccc(Br)nc2)[C@@H](C(=O)NO)C(C)C)cc1,23.0
CHEMBL235318,COc1ccc(S(=O)(=O)N(Cc2ccc(F)nc2)[C@@H](C(=O)O)C(C)C)cc1,9820.0
CHEMBL235095,COc1ccc(S(=O)(=O)N(Cc2ccc(F)nc2)[C@@H](C(=O)NO)C(C)C)cc1,0.5
CHEMBL392974,COc1ccc(S(=O)(=O)N(Cc2cccnc2Br)[C@@H](C(=O)O)C(C)C)cc1,35000.0
CHEMBL392572,COc1ccc(S(=O)(=O)N(Cc2cccnc2Br)[C@@H](C(=O)NO)C(C)C)cc1,103.0
